Iteration       Time[s]                  Time	Facet--------------0	Facet--------------1	Facet--------------2	Facet--------------3	Facet--------------4	Facet--------------5
      212       10962.7           03h02min43s	         1.03124e-06	         1.38404e-05	          0.00016422	         1.91634e-05	         0.000237885	         0.000237941
      213       11382.6           03h09min43s	         1.45989e-06	         1.34411e-05	           0.0001656	         1.85056e-05	         0.000237937	         0.000237961
      214       11815.3           03h16min55s	                   1	         1.37391e-05	         0.000163588	         1.80416e-05	         0.000232714	         0.000232685
      215       12260.8           03h24min21s	           4.393e-07	         1.31324e-05	         0.000164466	         1.75494e-05	         0.000231888	         0.000231935
      216       12719.5           03h32min---	         8.79081e-07	         1.27972e-05	         0.000165926	         1.77339e-05	         0.000231844	         0.000231907
      217       13191.5           03h39min51s	           7.934e-07	         1.25091e-05	         0.000170864	         1.76934e-05	         0.000236632	         0.000236578
      218       13676.9           03h47min57s	         1.02393e-06	         1.23955e-05	         0.000172033	          1.6888e-05	         0.000236472	          0.00023645
      219       14176.1           03h56min16s	         1.11727e-06	         1.21176e-05	         0.000172876	          1.7363e-05	         0.000235908	         0.000235908
      220       14689.1           04h04min49s	         7.57651e-07	         1.24626e-05	         0.000170601	          1.6115e-05	         0.000230888	         0.000230942
      221       15216.1           04h13min36s	          9.7509e-07	         1.13279e-05	         0.000171124	         1.58088e-05	         0.000230482	         0.000230487
      222       15757.4           04h22min37s	         4.54748e-07	         1.22509e-05	         0.000176254	         1.64354e-05	         0.000235214	         0.000235267
      223       16313.1           04h31min53s	         1.01601e-06	         1.19681e-05	         0.000177184	         1.59311e-05	         0.000235014	         0.000235087
      224       16883.5           04h41min23s	         7.84885e-07	         1.09776e-05	         0.000177827	          1.6068e-05	         0.000234691	         0.000234608
      225       17468.6           04h51min09s	         4.35264e-07	         1.09062e-05	         0.000174819	         1.51429e-05	         0.000229921	         0.000229915
      226       18068.8           05h01min09s	         4.34399e-07	         1.11075e-05	         0.000175827	         1.47275e-05	         0.000229571	         0.000229583
